Time,Date,Lat,Long,Speed,Altitude,Lux_left,Lux_center,Lux_right,street
154508,40123.0,24.75272,46.67483,0.0,654.0,1.0,2.0,2.0,710
154509,40123.0,24.75273,46.67484,2.9,654.0,1.0,2.0,2.0,710
154509,40123.0,24.75273,46.67484,2.9,654.0,1.0,2.0,2.0,711
154510,40123.0,24.75274,46.67486,7.7,653.0,2.0,2.0,2.0,711
154510,40123.0,24.75274,46.67486,7.7,653.0,2.0,2.0,2.0,712
154511,40123.0,24.75275,46.67488,8.5,653.0,2.0,2.0,2.0,712
154511,40123.0,24.75275,46.67488,8.5,653.0,2.0,2.0,2.0,713
154512,40123.0,24.75276,46.6749,10.9,654.0,3.0,3.0,3.0,713
154512,40123.0,24.75276,46.6749,10.9,654.0,3.0,3.0,3.0,714
154513,40123.0,24.75277,46.67493,14.8,652.0,3.0,4.0,4.0,714
154513,40123.0,24.75277,46.67493,14.8,652.0,3.0,4.0,4.0,715
154514,40123.0,24.75278,46.67497,14.2,652.0,3.0,4.0,4.0,715
154514,40123.0,24.75278,46.67497,14.2,652.0,3.0,4.0,4.0,716
154515,40123.0,24.75279,46.67499,7.9,651.0,3.0,4.0,4.0,716
154515,40123.0,24.75279,46.67499,7.9,651.0,3.0,4.0,4.0,717
154516,40123.0,24.75279,46.67501,4.0,651.0,3.0,3.0,3.0,717
154516,40123.0,24.75279,46.67501,4.0,651.0,3.0,3.0,3.0,718
154518,40123.0,24.7528,46.67501,0.0,649.0,3.0,3.0,3.0,718
154518,40123.0,24.7528,46.67501,0.0,649.0,3.0,3.0,3.0,719
154519,40123.0,24.7528,46.67502,4.1,648.0,3.0,3.0,3.0,719
154519,40123.0,24.7528,46.67502,4.1,648.0,3.0,3.0,3.0,720
154520,40123.0,24.7528,46.67503,6.8,647.0,3.0,3.0,3.0,720
154520,40123.0,24.7528,46.67503,6.8,647.0,3.0,3.0,3.0,721
154521,40123.0,24.75281,46.67504,7.5,646.0,3.0,4.0,4.0,721
154521,40123.0,24.75281,46.67504,7.5,646.0,3.0,4.0,4.0,722
154522,40123.0,24.75282,46.67506,7.6,647.0,3.0,3.0,3.0,722
154522,40123.0,24.75282,46.67506,7.6,647.0,3.0,3.0,3.0,723
154523,40123.0,24.75282,46.67507,3.1,646.0,3.0,3.0,3.0,723
154523,40123.0,24.75282,46.67507,3.1,646.0,3.0,3.0,3.0,724
154524,40123.0,24.75283,46.67508,2.9,647.0,3.0,3.0,3.0,724
154524,40123.0,24.75283,46.67508,2.9,647.0,3.0,3.0,3.0,725
154530,40123.0,24.75282,46.67508,0.0,647.0,2.0,3.0,3.0,725
154530,40123.0,24.75282,46.67508,0.0,647.0,2.0,3.0,3.0,726
154531,40123.0,24.75282,46.67509,2.9,647.0,2.0,3.0,3.0,726
154531,40123.0,24.75282,46.67509,2.9,647.0,2.0,3.0,3.0,727
154532,40123.0,24.75282,46.6751,6.5,647.0,2.0,3.0,3.0,727
154532,40123.0,24.75282,46.6751,6.5,647.0,2.0,3.0,3.0,728
154533,40123.0,24.75283,46.67512,9.6,647.0,3.0,3.0,3.0,728
154533,40123.0,24.75283,46.67512,9.6,647.0,3.0,3.0,3.0,729
154534,40123.0,24.75284,46.67515,12.6,648.0,3.0,3.0,3.0,729
154534,40123.0,24.75284,46.67515,12.6,648.0,3.0,3.0,3.0,730
154535,40123.0,24.75285,46.67519,16.9,649.0,3.0,4.0,4.0,730
154535,40123.0,24.75285,46.67519,16.9,649.0,3.0,4.0,4.0,731
154536,40123.0,24.75287,46.67526,20.1,648.0,3.0,3.0,3.0,731
154536,40123.0,24.75287,46.67526,20.1,648.0,3.0,3.0,3.0,732
154537,40123.0,24.75289,46.67531,23.1,649.0,3.0,3.0,3.0,732
154537,40123.0,24.75289,46.67531,23.1,649.0,3.0,3.0,3.0,733
154538,40123.0,24.75292,46.67538,25.1,648.0,3.0,3.0,3.0,733
154538,40123.0,24.75292,46.67538,25.1,648.0,3.0,3.0,3.0,734
154539,40123.0,24.75296,46.67543,27.0,647.0,3.0,3.0,3.0,734
154539,40123.0,24.75296,46.67543,27.0,647.0,3.0,3.0,3.0,735
154540,40123.0,24.75299,46.6755,30.3,646.0,3.0,2.0,2.0,735
154540,40123.0,24.75299,46.6755,30.3,646.0,3.0,2.0,2.0,736
154541,40123.0,24.75303,46.67558,33.1,645.0,3.0,2.0,2.0,736
154541,40123.0,24.75303,46.67558,33.1,645.0,3.0,2.0,2.0,737
154542,40123.0,24.75307,46.67566,35.0,646.0,3.0,2.0,2.0,737
154542,40123.0,24.75307,46.67566,35.0,646.0,3.0,2.0,2.0,738
154543,40123.0,24.75311,46.67575,36.9,646.0,3.0,3.0,3.0,738
154543,40123.0,24.75311,46.67575,36.9,646.0,3.0,3.0,3.0,739
154544,40123.0,24.75315,46.67585,37.2,646.0,5.0,3.0,3.0,739
154544,40123.0,24.75315,46.67585,37.2,646.0,5.0,3.0,3.0,740
154545,40123.0,24.75318,46.67594,39.0,646.0,5.0,4.0,4.0,740
154545,40123.0,24.75318,46.67594,39.0,646.0,5.0,4.0,4.0,741
154546,40123.0,24.75323,46.67602,37.9,646.0,5.0,3.0,3.0,741
154546,40123.0,24.75323,46.67602,37.9,646.0,5.0,3.0,3.0,742
154547,40123.0,24.75327,46.67612,37.2,645.0,5.0,3.0,3.0,742
154547,40123.0,24.75327,46.67612,37.2,645.0,5.0,3.0,3.0,743
154548,40123.0,24.75331,46.6762,36.1,645.0,4.0,3.0,3.0,743
154548,40123.0,24.75331,46.6762,36.1,645.0,4.0,3.0,3.0,744
154549,40123.0,24.75335,46.6763,35.9,645.0,4.0,4.0,4.0,744
154549,40123.0,24.75335,46.6763,35.9,645.0,4.0,4.0,4.0,745
154550,40123.0,24.75338,46.67639,35.0,645.0,5.0,7.0,7.0,745
154550,40123.0,24.75338,46.67639,35.0,645.0,5.0,7.0,7.0,746
154551,40123.0,24.75341,46.67647,32.6,644.0,5.0,3.0,3.0,746
154551,40123.0,24.75341,46.67647,32.6,644.0,5.0,3.0,3.0,747
154552,40123.0,24.75345,46.67655,32.6,644.0,9.0,4.0,4.0,747
154552,40123.0,24.75345,46.67655,32.6,644.0,9.0,4.0,4.0,748
154553,40123.0,24.75348,46.67663,29.7,643.0,13.0,4.0,4.0,748
154553,40123.0,24.75348,46.67663,29.7,643.0,13.0,4.0,4.0,749
154554,40123.0,24.75351,46.6767,29.7,643.0,11.0,4.0,4.0,749
154554,40123.0,24.75351,46.6767,29.7,643.0,11.0,4.0,4.0,750
154555,40123.0,24.75354,46.67678,27.8,643.0,12.0,4.0,4.0,750
154555,40123.0,24.75354,46.67678,27.8,643.0,12.0,4.0,4.0,751
154556,40123.0,24.75356,46.67685,28.6,643.0,10.0,3.0,3.0,751
154556,40123.0,24.75356,46.67685,28.6,643.0,10.0,3.0,3.0,752
154557,40123.0,24.75363,46.67691,28.2,644.0,6.0,2.0,2.0,752
154557,40123.0,24.75363,46.67691,28.2,644.0,6.0,2.0,2.0,753
154558,40123.0,24.75359,46.67697,23.2,644.0,4.0,7.0,7.0,753
154558,40123.0,24.75359,46.67697,23.2,644.0,4.0,7.0,7.0,754
154559,40123.0,24.75361,46.67701,23.4,644.0,4.0,6.0,6.0,754
154559,40123.0,24.75361,46.67701,23.4,644.0,4.0,6.0,6.0,755
154600,40123.0,24.75363,46.67703,25.7,643.0,3.0,6.0,6.0,755
154600,40123.0,24.75363,46.67703,25.7,643.0,3.0,6.0,6.0,756
154601,40123.0,24.75366,46.67709,27.7,643.0,3.0,7.0,7.0,756
154601,40123.0,24.75366,46.67709,27.7,643.0,3.0,7.0,7.0,757
154602,40123.0,24.75368,46.67713,22.2,643.0,4.0,7.0,7.0,757
154602,40123.0,24.75368,46.67713,22.2,643.0,4.0,7.0,7.0,758
154603,40123.0,24.7537,46.67717,13.5,644.0,4.0,7.0,7.0,758
154603,40123.0,24.7537,46.67717,13.5,644.0,4.0,7.0,7.0,759
154607,40123.0,24.75371,46.67718,0.6,643.0,3.0,5.0,5.0,759
154607,40123.0,24.75371,46.67718,0.6,643.0,3.0,5.0,5.0,760
154608,40123.0,24.75371,46.6772,4.3,642.0,3.0,5.0,5.0,760
154608,40123.0,24.75371,46.6772,4.3,642.0,3.0,5.0,5.0,761
154609,40123.0,24.75372,46.67722,5.7,643.0,3.0,5.0,5.0,761
154609,40123.0,24.75372,46.67722,5.7,643.0,3.0,5.0,5.0,762
154610,40123.0,24.75373,46.67724,11.1,642.0,3.0,6.0,6.0,762
154610,40123.0,24.75373,46.67724,11.1,642.0,3.0,6.0,6.0,763
154611,40123.0,24.75374,46.67727,12.9,642.0,3.0,6.0,6.0,763
154611,40123.0,24.75374,46.67727,12.9,642.0,3.0,6.0,6.0,764
154612,40123.0,24.75375,46.67731,14.0,642.0,3.0,6.0,6.0,764
154612,40123.0,24.75375,46.67731,14.0,642.0,3.0,6.0,6.0,765
154613,40123.0,24.75376,46.67735,13.0,643.0,4.0,7.0,7.0,765
154613,40123.0,24.75376,46.67735,13.0,643.0,4.0,7.0,7.0,766
154614,40123.0,24.75377,46.67736,6.2,641.0,3.0,6.0,6.0,766
154614,40123.0,24.75377,46.67736,6.2,641.0,3.0,6.0,6.0,767
154618,40123.0,24.75378,46.67737,0.0,641.0,3.0,6.0,6.0,767
154618,40123.0,24.75378,46.67737,0.0,641.0,3.0,6.0,6.0,768
154619,40123.0,24.75378,46.67738,10.0,641.0,3.0,5.0,5.0,768
154619,40123.0,24.75378,46.67738,10.0,641.0,3.0,5.0,5.0,769
154620,40123.0,24.7538,46.67742,16.7,641.0,3.0,5.0,5.0,769
154620,40123.0,24.7538,46.67742,16.7,641.0,3.0,5.0,5.0,770
154621,40123.0,24.75383,46.67747,20.7,642.0,2.0,5.0,5.0,770
154621,40123.0,24.75383,46.67747,20.7,642.0,2.0,5.0,5.0,771
154622,40123.0,24.75384,46.67753,22.4,643.0,3.0,5.0,5.0,771
154622,40123.0,24.75384,46.67753,22.4,643.0,3.0,5.0,5.0,772
154623,40123.0,24.75387,46.67759,22.8,643.0,3.0,5.0,5.0,772
154623,40123.0,24.75387,46.67759,22.8,643.0,3.0,5.0,5.0,773
154624,40123.0,24.7539,46.67765,25.2,643.0,3.0,3.0,3.0,773
154624,40123.0,24.7539,46.67765,25.2,643.0,3.0,3.0,3.0,774
154625,40123.0,24.75392,46.67772,28.9,643.0,3.0,3.0,3.0,774
154625,40123.0,24.75392,46.67772,28.9,643.0,3.0,3.0,3.0,775
154626,40123.0,24.75395,46.6778,31.8,643.0,3.0,3.0,3.0,775
154626,40123.0,24.75395,46.6778,31.8,643.0,3.0,3.0,3.0,776
154627,40123.0,24.75399,46.67789,34.2,642.0,3.0,6.0,6.0,776
154627,40123.0,24.75399,46.67789,34.2,642.0,3.0,6.0,6.0,777
154628,40123.0,24.75402,46.67797,34.7,642.0,3.0,6.0,6.0,777
154628,40123.0,24.75402,46.67797,34.7,642.0,3.0,6.0,6.0,778
154629,40123.0,24.75405,46.67805,35.2,642.0,3.0,4.0,4.0,778
154629,40123.0,24.75405,46.67805,35.2,642.0,3.0,4.0,4.0,779
154630,40123.0,24.75408,46.67813,37.5,641.0,2.0,5.0,5.0,779
154630,40123.0,24.75408,46.67813,37.5,641.0,2.0,5.0,5.0,780
154631,40123.0,24.75412,46.67822,39.1,641.0,2.0,4.0,4.0,780
154631,40123.0,24.75412,46.67822,39.1,641.0,2.0,4.0,4.0,781
154632,40123.0,24.75417,46.67832,41.9,642.0,2.0,5.0,5.0,781
154632,40123.0,24.75417,46.67832,41.9,642.0,2.0,5.0,5.0,782
154633,40123.0,24.75422,46.67843,43.5,644.0,2.0,4.0,4.0,782
154633,40123.0,24.75422,46.67843,43.5,644.0,2.0,4.0,4.0,783
154634,40123.0,24.75426,46.67854,44.0,645.0,3.0,6.0,6.0,783
154634,40123.0,24.75426,46.67854,44.0,645.0,3.0,6.0,6.0,784
154635,40123.0,24.75431,46.67865,43.9,645.0,5.0,5.0,5.0,784
154635,40123.0,24.75431,46.67865,43.9,645.0,5.0,5.0,5.0,785
154636,40123.0,24.75435,46.67876,42.2,646.0,5.0,6.0,6.0,785
154636,40123.0,24.75435,46.67876,42.2,646.0,5.0,6.0,6.0,786
154637,40123.0,24.75439,46.67886,43.5,646.0,5.0,5.0,5.0,786
154637,40123.0,24.75439,46.67886,43.5,646.0,5.0,5.0,5.0,787
154638,40123.0,24.75444,46.67897,44.8,646.0,4.0,6.0,6.0,787
154638,40123.0,24.75444,46.67897,44.8,646.0,4.0,6.0,6.0,788
154639,40123.0,24.75449,46.67908,40.8,647.0,4.0,7.0,7.0,788
154639,40123.0,24.75449,46.67908,40.8,647.0,4.0,7.0,7.0,789
154640,40123.0,24.75453,46.67917,34.7,647.0,4.0,5.0,5.0,789
154640,40123.0,24.75453,46.67917,34.7,647.0,4.0,5.0,5.0,790
154641,40123.0,24.75457,46.67925,30.0,647.0,4.0,6.0,6.0,790
154641,40123.0,24.75457,46.67925,30.0,647.0,4.0,6.0,6.0,791
154642,40123.0,24.7546,46.67932,26.9,648.0,5.0,7.0,7.0,791
154642,40123.0,24.7546,46.67932,26.9,648.0,5.0,7.0,7.0,792
154643,40123.0,24.75462,46.67938,24.0,649.0,4.0,5.0,5.0,792
154643,40123.0,24.75462,46.67938,24.0,649.0,4.0,5.0,5.0,793
154644,40123.0,24.75464,46.67943,17.0,650.0,4.0,4.0,4.0,793
154644,40123.0,24.75464,46.67943,17.0,650.0,4.0,4.0,4.0,794
154645,40123.0,24.75465,46.67946,11.7,650.0,4.0,4.0,4.0,794
154645,40123.0,24.75465,46.67946,11.7,650.0,4.0,4.0,4.0,795
154646,40123.0,24.75466,46.67949,11.0,650.0,4.0,5.0,5.0,795
154646,40123.0,24.75466,46.67949,11.0,650.0,4.0,5.0,5.0,796
154647,40123.0,24.75468,46.67951,11.7,650.0,6.0,6.0,6.0,796
154647,40123.0,24.75468,46.67951,11.7,650.0,6.0,6.0,6.0,797
154648,40123.0,24.75469,46.67955,12.7,652.0,5.0,6.0,6.0,797
154648,40123.0,24.75469,46.67955,12.7,652.0,5.0,6.0,6.0,798
154649,40123.0,24.75471,46.67959,15.9,653.0,5.0,6.0,6.0,798
154649,40123.0,24.75471,46.67959,15.9,653.0,5.0,6.0,6.0,799
154650,40123.0,24.75473,46.67963,18.8,653.0,5.0,5.0,5.0,799
154650,40123.0,24.75473,46.67963,18.8,653.0,5.0,5.0,5.0,800
154651,40123.0,24.75475,46.67969,18.8,654.0,4.0,6.0,6.0,800
154651,40123.0,24.75475,46.67969,18.8,654.0,4.0,6.0,6.0,801
154652,40123.0,24.75477,46.67974,21.0,653.0,5.0,6.0,6.0,801
154652,40123.0,24.75477,46.67974,21.0,653.0,5.0,6.0,6.0,802
154653,40123.0,24.75479,46.6798,20.9,654.0,3.0,7.0,7.0,802
154653,40123.0,24.75479,46.6798,20.9,654.0,3.0,7.0,7.0,803
154654,40123.0,24.75482,46.67986,23.3,654.0,2.0,3.0,3.0,803
154654,40123.0,24.75482,46.67986,23.3,654.0,2.0,3.0,3.0,804
154655,40123.0,24.75486,46.67992,25.9,654.0,2.0,3.0,3.0,804
154655,40123.0,24.75486,46.67992,25.9,654.0,2.0,3.0,3.0,805
154656,40123.0,24.75488,46.67999,28.1,654.0,2.0,3.0,3.0,805
154656,40123.0,24.75488,46.67999,28.1,654.0,2.0,3.0,3.0,806
154657,40123.0,24.75491,46.68006,27.6,654.0,2.0,3.0,3.0,806
154657,40123.0,24.75491,46.68006,27.6,654.0,2.0,3.0,3.0,807
154658,40123.0,24.75493,46.68013,23.7,653.0,2.0,3.0,3.0,807
154658,40123.0,24.75493,46.68013,23.7,653.0,2.0,3.0,3.0,808
154659,40123.0,24.75496,46.68018,21.4,653.0,2.0,4.0,4.0,808
154659,40123.0,24.75496,46.68018,21.4,653.0,2.0,4.0,4.0,809
154700,40123.0,24.75498,46.68023,21.3,653.0,3.0,5.0,5.0,809
154700,40123.0,24.75498,46.68023,21.3,653.0,3.0,5.0,5.0,810
154701,40123.0,24.755,46.68028,21.2,652.0,3.0,8.0,8.0,810
154701,40123.0,24.755,46.68028,21.2,652.0,3.0,8.0,8.0,811
154702,40123.0,24.75503,46.68034,23.9,652.0,4.0,12.0,12.0,811
154702,40123.0,24.75503,46.68034,23.9,652.0,4.0,12.0,12.0,812
154703,40123.0,24.75505,46.68041,25.4,652.0,4.0,12.0,12.0,812
154703,40123.0,24.75505,46.68041,25.4,652.0,4.0,12.0,12.0,813
154704,40123.0,24.75508,46.68048,27.7,652.0,5.0,15.0,15.0,813
154704,40123.0,24.75508,46.68048,27.7,652.0,5.0,15.0,15.0,814
154705,40123.0,24.75511,46.68056,31.0,651.0,4.0,9.0,9.0,814
154705,40123.0,24.75511,46.68056,31.0,651.0,4.0,9.0,9.0,815
154706,40123.0,24.75514,46.68064,34.9,651.0,3.0,6.0,6.0,815
154706,40123.0,24.75514,46.68064,34.9,651.0,3.0,6.0,6.0,816
154707,40123.0,24.75518,46.68074,36.6,651.0,3.0,5.0,5.0,816
154707,40123.0,24.75518,46.68074,36.6,651.0,3.0,5.0,5.0,817
154708,40123.0,24.75521,46.68083,37.0,650.0,4.0,7.0,7.0,817
154708,40123.0,24.75521,46.68083,37.0,650.0,4.0,7.0,7.0,818
154709,40123.0,24.75525,46.68092,36.4,650.0,5.0,12.0,12.0,818
154709,40123.0,24.75525,46.68092,36.4,650.0,5.0,12.0,12.0,819
154710,40123.0,24.75528,46.68101,38.1,651.0,6.0,14.0,14.0,819
154710,40123.0,24.75528,46.68101,38.1,651.0,6.0,14.0,14.0,820
154711,40123.0,24.75531,46.6811,35.3,652.0,6.0,14.0,14.0,820
154711,40123.0,24.75531,46.6811,35.3,652.0,6.0,14.0,14.0,821
154712,40123.0,24.75535,46.68117,28.5,653.0,5.0,9.0,9.0,821
154712,40123.0,24.75535,46.68117,28.5,653.0,5.0,9.0,9.0,822
154713,40123.0,24.75538,46.68125,24.4,654.0,5.0,6.0,6.0,822
154713,40123.0,24.75538,46.68125,24.4,654.0,5.0,6.0,6.0,823
154714,40123.0,24.7554,46.6813,20.6,654.0,5.0,6.0,6.0,823
154714,40123.0,24.7554,46.6813,20.6,654.0,5.0,6.0,6.0,824
154715,40123.0,24.75542,46.68134,14.6,655.0,5.0,6.0,6.0,824
154715,40123.0,24.75542,46.68134,14.6,655.0,5.0,6.0,6.0,825
154716,40123.0,24.75543,46.68137,9.3,657.0,5.0,5.0,5.0,825
154716,40123.0,24.75543,46.68137,9.3,657.0,5.0,5.0,5.0,826
154717,40123.0,24.75544,46.68139,6.3,657.0,4.0,5.0,5.0,826
154717,40123.0,24.75544,46.68139,6.3,657.0,4.0,5.0,5.0,827
154718,40123.0,24.75544,46.6814,5.0,656.0,4.0,5.0,5.0,827
154718,40123.0,24.75544,46.6814,5.0,656.0,4.0,5.0,5.0,828
154719,40123.0,24.75545,46.68142,4.7,658.0,4.0,5.0,5.0,828
154719,40123.0,24.75545,46.68142,4.7,658.0,4.0,5.0,5.0,829
154720,40123.0,24.75546,46.68145,8.9,658.0,4.0,5.0,5.0,829
154720,40123.0,24.75546,46.68145,8.9,658.0,4.0,5.0,5.0,830
154721,40123.0,24.75547,46.68148,14.6,659.0,5.0,7.0,7.0,830
154721,40123.0,24.75547,46.68148,14.6,659.0,5.0,7.0,7.0,831
154722,40123.0,24.75549,46.68153,17.3,657.0,6.0,9.0,9.0,831
154722,40123.0,24.75549,46.68153,17.3,657.0,6.0,9.0,9.0,832
154723,40123.0,24.75552,46.68157,17.1,658.0,6.0,13.0,13.0,832
154723,40123.0,24.75552,46.68157,17.1,658.0,6.0,13.0,13.0,833
154724,40123.0,24.75554,46.68161,17.8,658.0,7.0,14.0,14.0,833
154724,40123.0,24.75554,46.68161,17.8,658.0,7.0,14.0,14.0,834
154725,40123.0,24.75556,46.68165,17.8,659.0,7.0,17.0,17.0,834
154725,40123.0,24.75556,46.68165,17.8,659.0,7.0,17.0,17.0,835
154726,40123.0,24.75557,46.68168,20.0,658.0,8.0,17.0,17.0,835
154726,40123.0,24.75557,46.68168,20.0,658.0,8.0,17.0,17.0,836
154727,40123.0,24.75559,46.68174,18.2,658.0,7.0,17.0,17.0,836
154727,40123.0,24.75559,46.68174,18.2,658.0,7.0,17.0,17.0,837
154728,40123.0,24.75559,46.68178,16.0,658.0,7.0,12.0,12.0,837
154728,40123.0,24.75559,46.68178,16.0,658.0,7.0,12.0,12.0,838
154729,40123.0,24.75562,46.68181,15.3,658.0,6.0,9.0,9.0,838
154729,40123.0,24.75562,46.68181,15.3,658.0,6.0,9.0,9.0,839
154730,40123.0,24.75563,46.68185,15.0,658.0,6.0,8.0,8.0,839
154730,40123.0,24.75563,46.68185,15.0,658.0,6.0,8.0,8.0,840
154731,40123.0,24.75566,46.68188,12.9,658.0,6.0,7.0,7.0,840
154731,40123.0,24.75566,46.68188,12.9,658.0,6.0,7.0,7.0,841
154732,40123.0,24.75567,46.6819,9.7,658.0,6.0,6.0,6.0,841
154732,40123.0,24.75567,46.6819,9.7,658.0,6.0,6.0,6.0,842
154733,40123.0,24.75568,46.68193,7.9,658.0,6.0,6.0,6.0,842
154733,40123.0,24.75568,46.68193,7.9,658.0,6.0,6.0,6.0,843
154734,40123.0,24.75569,46.68194,6.2,659.0,5.0,5.0,5.0,843
154734,40123.0,24.75569,46.68194,6.2,659.0,5.0,5.0,5.0,844
154735,40123.0,24.75569,46.68195,5.8,658.0,5.0,5.0,5.0,844
154735,40123.0,24.75569,46.68195,5.8,658.0,5.0,5.0,5.0,845
154736,40123.0,24.75569,46.68197,5.2,658.0,5.0,4.0,4.0,845
154736,40123.0,24.75569,46.68197,5.2,658.0,5.0,4.0,4.0,846
154737,40123.0,24.7557,46.68198,6.7,658.0,5.0,4.0,4.0,846
154737,40123.0,24.7557,46.68198,6.7,658.0,5.0,4.0,4.0,847
154738,40123.0,24.75571,46.682,8.3,659.0,5.0,4.0,4.0,847
154738,40123.0,24.75571,46.682,8.3,659.0,5.0,4.0,4.0,848
154739,40123.0,24.75572,46.68203,10.9,659.0,4.0,4.0,4.0,848
154739,40123.0,24.75572,46.68203,10.9,659.0,4.0,4.0,4.0,849
154740,40123.0,24.75573,46.68206,15.4,658.0,5.0,5.0,5.0,849
154740,40123.0,24.75573,46.68206,15.4,658.0,5.0,5.0,5.0,850
154741,40123.0,24.75575,46.6821,16.7,657.0,6.0,8.0,8.0,850
154741,40123.0,24.75575,46.6821,16.7,657.0,6.0,8.0,8.0,851
154742,40123.0,24.75577,46.68214,16.2,657.0,6.0,10.0,10.0,851
154742,40123.0,24.75577,46.68214,16.2,657.0,6.0,10.0,10.0,852
154743,40123.0,24.75578,46.68217,14.3,657.0,7.0,12.0,12.0,852
154743,40123.0,24.75578,46.68217,14.3,657.0,7.0,12.0,12.0,853
154744,40123.0,24.75579,46.6822,9.5,658.0,7.0,13.0,13.0,853
154744,40123.0,24.75579,46.6822,9.5,658.0,7.0,13.0,13.0,854
154752,40123.0,24.7558,46.68221,0.0,658.0,6.0,12.0,12.0,854
154752,40123.0,24.7558,46.68221,0.0,658.0,6.0,12.0,12.0,855
154753,40123.0,24.7558,46.68222,4.6,657.0,6.0,13.0,13.0,855
154753,40123.0,24.7558,46.68222,4.6,657.0,6.0,13.0,13.0,856
154754,40123.0,24.75581,46.68224,8.9,656.0,6.0,14.0,14.0,856
154754,40123.0,24.75581,46.68224,8.9,656.0,6.0,14.0,14.0,857
154755,40123.0,24.75582,46.68227,9.8,656.0,6.0,14.0,14.0,857
154755,40123.0,24.75582,46.68227,9.8,656.0,6.0,14.0,14.0,858
154756,40123.0,24.75584,46.68229,11.9,655.0,6.0,16.0,16.0,858
154756,40123.0,24.75584,46.68229,11.9,655.0,6.0,16.0,16.0,859
154757,40123.0,24.75585,46.68233,14.6,654.0,6.0,15.0,15.0,859
154757,40123.0,24.75585,46.68233,14.6,654.0,6.0,15.0,15.0,860
154758,40123.0,24.75587,46.68236,13.6,655.0,6.0,12.0,12.0,860
154758,40123.0,24.75587,46.68236,13.6,655.0,6.0,12.0,12.0,861
154759,40123.0,24.75588,46.68239,9.3,655.0,6.0,10.0,10.0,861
154759,40123.0,24.75588,46.68239,9.3,655.0,6.0,10.0,10.0,862
154800,40123.0,24.75589,46.68241,8.0,655.0,5.0,9.0,9.0,862
154800,40123.0,24.75589,46.68241,8.0,655.0,5.0,9.0,9.0,863
154801,40123.0,24.7559,46.68243,8.7,655.0,4.0,7.0,7.0,863
154801,40123.0,24.7559,46.68243,8.7,655.0,4.0,7.0,7.0,864
154802,40123.0,24.75591,46.68246,12.6,654.0,3.0,5.0,5.0,864
154802,40123.0,24.75591,46.68246,12.6,654.0,3.0,5.0,5.0,865
154803,40123.0,24.75593,46.68249,15.3,655.0,3.0,4.0,4.0,865
154803,40123.0,24.75593,46.68249,15.3,655.0,3.0,4.0,4.0,866
154804,40123.0,24.75594,46.68253,15.9,655.0,3.0,4.0,4.0,866
154804,40123.0,24.75594,46.68253,15.9,655.0,3.0,4.0,4.0,867
154805,40123.0,24.75596,46.68257,13.7,654.0,3.0,5.0,5.0,867
154805,40123.0,24.75596,46.68257,13.7,654.0,3.0,5.0,5.0,868
154806,40123.0,24.75597,46.6826,12.5,654.0,2.0,4.0,4.0,868
154806,40123.0,24.75597,46.6826,12.5,654.0,2.0,4.0,4.0,869
154807,40123.0,24.75598,46.68263,10.1,655.0,3.0,5.0,5.0,869
154807,40123.0,24.75598,46.68263,10.1,655.0,3.0,5.0,5.0,870
154808,40123.0,24.756,46.68265,9.1,655.0,3.0,5.0,5.0,870
154808,40123.0,24.756,46.68265,9.1,655.0,3.0,5.0,5.0,871
154809,40123.0,24.75601,46.68268,10.1,655.0,3.0,6.0,6.0,871
154809,40123.0,24.75601,46.68268,10.1,655.0,3.0,6.0,6.0,872
154810,40123.0,24.75602,46.68271,16.1,657.0,4.0,9.0,9.0,872
154810,40123.0,24.75602,46.68271,16.1,657.0,4.0,9.0,9.0,873
154811,40123.0,24.75604,46.68277,19.8,656.0,4.0,13.0,13.0,873
154811,40123.0,24.75604,46.68277,19.8,656.0,4.0,13.0,13.0,874
154812,40123.0,24.75606,46.68282,21.7,656.0,5.0,15.0,15.0,874
154812,40123.0,24.75606,46.68282,21.7,656.0,5.0,15.0,15.0,875
154813,40123.0,24.75608,46.68287,21.4,656.0,5.0,16.0,16.0,875
154813,40123.0,24.75608,46.68287,21.4,656.0,5.0,16.0,16.0,876
154814,40123.0,24.75611,46.68292,21.7,655.0,4.0,14.0,14.0,876
154814,40123.0,24.75611,46.68292,21.7,655.0,4.0,14.0,14.0,877
154815,40123.0,24.75613,46.68297,19.5,654.0,4.0,9.0,9.0,877
154815,40123.0,24.75613,46.68297,19.5,654.0,4.0,9.0,9.0,878
154816,40123.0,24.75615,46.68301,15.6,654.0,3.0,7.0,7.0,878
154816,40123.0,24.75615,46.68301,15.6,654.0,3.0,7.0,7.0,879
154817,40123.0,24.75617,46.68305,13.4,653.0,3.0,6.0,6.0,879
154817,40123.0,24.75617,46.68305,13.4,653.0,3.0,6.0,6.0,880
154818,40123.0,24.75618,46.68309,12.9,652.0,3.0,5.0,5.0,880
154818,40123.0,24.75618,46.68309,12.9,652.0,3.0,5.0,5.0,881
154819,40123.0,24.75619,46.68313,15.4,650.0,3.0,5.0,5.0,881
154819,40123.0,24.75619,46.68313,15.4,650.0,3.0,5.0,5.0,882
154820,40123.0,24.7562,46.68315,7.9,651.0,3.0,5.0,5.0,882
154820,40123.0,24.7562,46.68315,7.9,651.0,3.0,5.0,5.0,883
154823,40123.0,24.7562,46.68316,0.0,653.0,2.0,4.0,4.0,883
154823,40123.0,24.7562,46.68316,0.0,653.0,2.0,4.0,4.0,884
