Time,Date,lat,lng,Speed,Altitude,intensity,street
173718,10123,24.76098,46.69467,59.5,645,80,thestreetef
173718,10123,24.76098,46.69467,59.5,645,80,thestreetf
173719,10123,24.76104,46.69482,59.5,645,80,thestreetef
173719,10123,24.76104,46.69482,59.5,645,80,thestreetf
173720,10123,24.7611,46.69497,59.4,645,80,thestreetef
173720,10123,24.7611,46.69497,59.4,645,80,thestreetf
173720,10123,24.7611,46.69497,59.4,645,80,thestreetef
173720,10123,24.7611,46.69497,59.4,645,80,thestreetf
173720,10123,24.7611,46.69497,59.4,645,80,thestreetef
173720,10123,24.7611,46.69497,59.4,645,80,thestreetf
173720,10123,24.7611,46.69497,59.4,645,80,thestreetef
173720,10123,24.7611,46.69497,59.4,645,80,thestreetf
173724,10123,24.76133,46.69554,57.4,646,80,thestreetef
173724,10123,24.76133,46.69554,57.4,646,80,thestreetf
173725,10123,24.7614,46.69569,57.5,647,80,thestreetef
173725,10123,24.7614,46.69569,57.5,647,80,thestreetf
173726,10123,24.76147,46.69584,57.3,647,80,thestreetef
173726,10123,24.76147,46.69584,57.3,647,80,thestreetf
173727,10123,24.76153,46.69598,57.3,649,80,thestreetef
173727,10123,24.76153,46.69598,57.3,649,80,thestreetf
173728,10123,24.76159,46.69612,57.5,649,80,thestreetef
173728,10123,24.76159,46.69612,57.5,649,80,thestreetf
173729,10123,24.76165,46.69626,57.5,650,80,thestreetef
173729,10123,24.76165,46.69626,57.5,650,80,thestreetf
173730,10123,24.76171,46.69641,57.8,650,80,thestreetef
173730,10123,24.76171,46.69641,57.8,650,80,thestreetf
173731,10123,24.76177,46.69655,58.7,652,80,thestreetef
173731,10123,24.76177,46.69655,58.7,652,80,thestreetf
173732,10123,24.76184,46.69669,58.9,653,80,thestreetef
173732,10123,24.76184,46.69669,58.9,653,80,thestreetf
173733,10123,24.7619,46.69684,59,654,80,thestreetef
173733,10123,24.7619,46.69684,59,654,80,thestreetf
173734,10123,24.76196,46.697,59.2,656,80,thestreetef
173734,10123,24.76196,46.697,59.2,656,80,thestreetf
173735,10123,24.76202,46.69715,59.2,657,80,thestreetef
173735,10123,24.76202,46.69715,59.2,657,80,thestreetf
173736,10123,24.76208,46.6973,58.6,657,80,thestreetef
173736,10123,24.76208,46.6973,58.6,657,80,thestreetf
173737,10123,24.76213,46.69745,59.4,656,80,thestreetef
173737,10123,24.76213,46.69745,59.4,656,80,thestreetf
173738,10123,24.7622,46.6976,59.1,657,80,thestreetef
173738,10123,24.7622,46.6976,59.1,657,80,thestreetf
173739,10123,24.76226,46.69774,59.5,657,80,thestreetef
173739,10123,24.76226,46.69774,59.5,657,80,thestreetf
173740,10123,24.76234,46.69789,59.6,657,80,thestreetef
173740,10123,24.76234,46.69789,59.6,657,80,thestreetf
173741,10123,24.7624,46.69804,59.6,657,80,thestreetef
173741,10123,24.7624,46.69804,59.6,657,80,thestreetf
173742,10123,24.76247,46.69817,59,658,80,thestreetef
173742,10123,24.76247,46.69817,59,658,80,thestreetf
173743,10123,24.76253,46.69832,58.8,658,80,thestreetef
173743,10123,24.76253,46.69832,58.8,658,80,thestreetf
173744,10123,24.7626,46.69846,58.8,658,80,thestreetef
173744,10123,24.7626,46.69846,58.8,658,80,thestreetf
173745,10123,24.76267,46.69861,58.8,658,80,thestreetef
173745,10123,24.76267,46.69861,58.8,658,80,thestreetf
173746,10123,24.76273,46.69875,58.8,658,80,thestreetef
173746,10123,24.76273,46.69875,58.8,658,80,thestreetf
173747,10123,24.76279,46.69889,58.2,659,80,thestreetef
173747,10123,24.76279,46.69889,58.2,659,80,thestreetf
173748,10123,24.76285,46.69904,59.1,660,80,thestreetef
173748,10123,24.76285,46.69904,59.1,660,80,thestreetf
173749,10123,24.76291,46.69918,58.5,660,80,thestreetef
173749,10123,24.76291,46.69918,58.5,660,80,thestreetf
173750,10123,24.76298,46.69934,58.4,660,80,thestreetef
173750,10123,24.76298,46.69934,58.4,660,80,thestreetf
173751,10123,24.76304,46.69948,58.3,660,80,thestreetef
173751,10123,24.76304,46.69948,58.3,660,80,thestreetf
173752,10123,24.7631,46.69962,58.6,661,80,thestreetef
173752,10123,24.7631,46.69962,58.6,661,80,thestreetf
173753,10123,24.76315,46.69978,58.5,662,80,thestreetef
173753,10123,24.76315,46.69978,58.5,662,80,thestreetf
173754,10123,24.76321,46.69992,58.9,662,80,thestreetef
173754,10123,24.76321,46.69992,58.9,662,80,thestreetf
173755,10123,24.76328,46.70007,57.8,661,80,thestreetef
173755,10123,24.76328,46.70007,57.8,661,80,thestreetf
173756,10123,24.76333,46.70022,58.8,662,80,thestreetef
173756,10123,24.76333,46.70022,58.8,662,80,thestreetf
173757,10123,24.76338,46.70038,58.3,662,80,thestreetef
173757,10123,24.76338,46.70038,58.3,662,80,thestreetf
173758,10123,24.76345,46.70052,58.2,664,80,thestreetef
173758,10123,24.76345,46.70052,58.2,664,80,thestreetf
173759,10123,24.76352,46.70066,58.5,664,80,thestreetef
173759,10123,24.76352,46.70066,58.5,664,80,thestreetf
173800,10123,24.76358,46.70081,58.5,663,80,thestreetef
173800,10123,24.76358,46.70081,58.5,663,80,thestreetf
173801,10123,24.76364,46.70096,58.6,663,80,thestreetef
173801,10123,24.76364,46.70096,58.6,663,80,thestreetf
173802,10123,24.7637,46.7011,58.4,664,80,thestreetef
173802,10123,24.7637,46.7011,58.4,664,80,thestreetf
173803,10123,24.76376,46.70125,58.8,665,80,thestreetef
173803,10123,24.76376,46.70125,58.8,665,80,thestreetf
173804,10123,24.76383,46.7014,58.6,667,80,thestreetef
173804,10123,24.76383,46.7014,58.6,667,80,thestreetf
173805,10123,24.76389,46.70153,57,667,80,thestreetef
173805,10123,24.76389,46.70153,57,667,80,thestreetf
173806,10123,24.76395,46.70168,59.1,668,80,thestreetef
173806,10123,24.76395,46.70168,59.1,668,80,thestreetf
173807,10123,24.76401,46.70183,59,667,80,thestreetef
173807,10123,24.76401,46.70183,59,667,80,thestreetf
173808,10123,24.76408,46.70198,58.6,667,80,thestreetef
173808,10123,24.76408,46.70198,58.6,667,80,thestreetf
173809,10123,24.76414,46.70212,58.6,668,80,thestreetef
173809,10123,24.76414,46.70212,58.6,668,80,thestreetf
173810,10123,24.7642,46.70226,58.2,668,80,thestreetef
173810,10123,24.7642,46.70226,58.2,668,80,thestreetf
173811,10123,24.76425,46.70241,58.8,668,80,thestreetef
173811,10123,24.76425,46.70241,58.8,668,80,thestreetf
173812,10123,24.76432,46.70255,58.5,668,80,thestreetef
173812,10123,24.76432,46.70255,58.5,668,80,thestreetf
173813,10123,24.76438,46.7027,57.9,668,80,thestreetef
173813,10123,24.76438,46.7027,57.9,668,80,thestreetf
173814,10123,24.76444,46.70284,59,668,80,thestreetef
173814,10123,24.76444,46.70284,59,668,80,thestreetf
173815,10123,24.76451,46.70299,58.4,669,80,thestreetef
173815,10123,24.76451,46.70299,58.4,669,80,thestreetf
173816,10123,24.76457,46.70314,58.4,669,80,thestreetef
173816,10123,24.76457,46.70314,58.4,669,80,thestreetf
173817,10123,24.76464,46.70329,58.8,669,80,thestreetef
173817,10123,24.76464,46.70329,58.8,669,80,thestreetf
173818,10123,24.7647,46.70343,59.4,669,80,thestreetef
173818,10123,24.7647,46.70343,59.4,669,80,thestreetf
173819,10123,24.76476,46.70359,58.9,668,80,thestreetef
173819,10123,24.76476,46.70359,58.9,668,80,thestreetf
173820,10123,24.76482,46.70373,58.8,668,80,thestreetef
173820,10123,24.76482,46.70373,58.8,668,80,thestreetf
173821,10123,24.76488,46.70388,58.7,669,80,thestreetef
173821,10123,24.76488,46.70388,58.7,669,80,thestreetf
173822,10123,24.76494,46.70404,58.5,669,80,thestreetef
173822,10123,24.76494,46.70404,58.5,669,80,thestreetf
173823,10123,24.76499,46.70418,58.5,669,80,thestreetef
173823,10123,24.76499,46.70418,58.5,669,80,thestreetf
173824,10123,24.76506,46.70432,58.4,669,80,thestreetef
173824,10123,24.76506,46.70432,58.4,669,80,thestreetf
173825,10123,24.76511,46.70447,58.6,669,80,thestreetef
173825,10123,24.76511,46.70447,58.6,669,80,thestreetf
173826,10123,24.76517,46.70462,59,670,80,thestreetef
173826,10123,24.76517,46.70462,59,670,80,thestreetf
173827,10123,24.76523,46.70476,58.6,670,80,thestreetef
173827,10123,24.76523,46.70476,58.6,670,80,thestreetf
173828,10123,24.7653,46.7049,58.9,670,80,thestreetef
173828,10123,24.7653,46.7049,58.9,670,80,thestreetf
173829,10123,24.76536,46.70505,59,670,80,thestreetef
173829,10123,24.76536,46.70505,59,670,80,thestreetf
173830,10123,24.76543,46.70519,58.8,672,80,thestreetef
173830,10123,24.76543,46.70519,58.8,672,80,thestreetf
173831,10123,24.76549,46.70533,58.2,671,80,thestreetef
173831,10123,24.76549,46.70533,58.2,671,80,thestreetf
173832,10123,24.76556,46.70548,58.8,671,80,thestreetef
173832,10123,24.76556,46.70548,58.8,671,80,thestreetf
173833,10123,24.76562,46.70563,59.2,671,80,thestreetef
173833,10123,24.76562,46.70563,59.2,671,80,thestreetf
173834,10123,24.76568,46.70577,58.9,671,80,thestreetef
173834,10123,24.76568,46.70577,58.9,671,80,thestreetf
173835,10123,24.76574,46.70592,58.3,672,80,thestreetef
173835,10123,24.76574,46.70592,58.3,672,80,thestreetf
173836,10123,24.7658,46.70606,58.9,672,80,thestreetef
173836,10123,24.7658,46.70606,58.9,672,80,thestreetf
173837,10123,24.76586,46.70621,58.9,672,80,thestreetef
173837,10123,24.76586,46.70621,58.9,672,80,thestreetf
173838,10123,24.76592,46.70636,59,672,80,thestreetef
173838,10123,24.76592,46.70636,59,672,80,thestreetf
173839,10123,24.76597,46.7065,58.8,672,80,thestreetef
173839,10123,24.76597,46.7065,58.8,672,80,thestreetf
173840,10123,24.76603,46.70665,58.7,673,80,thestreetef
173840,10123,24.76603,46.70665,58.7,673,80,thestreetf
173841,10123,24.7661,46.7068,58.8,674,80,thestreetef
173841,10123,24.7661,46.7068,58.8,674,80,thestreetf
173842,10123,24.76616,46.70694,58.8,675,80,thestreetef
173842,10123,24.76616,46.70694,58.8,675,80,thestreetf
173843,10123,24.76622,46.70709,58.8,675,80,thestreetef
173843,10123,24.76622,46.70709,58.8,675,80,thestreetf
173844,10123,24.76629,46.70723,58.8,675,80,thestreetef
173844,10123,24.76629,46.70723,58.8,675,80,thestreetf
173845,10123,24.76635,46.70737,58.9,675,80,thestreetef
173845,10123,24.76635,46.70737,58.9,675,80,thestreetf
173846,10123,24.76641,46.70752,58.9,674,80,thestreetef
173846,10123,24.76641,46.70752,58.9,674,80,thestreetf
173847,10123,24.76647,46.70766,58.6,674,80,thestreetef
173847,10123,24.76647,46.70766,58.6,674,80,thestreetf
173848,10123,24.76654,46.70781,59.4,675,80,thestreetef
173848,10123,24.76654,46.70781,59.4,675,80,thestreetf
173849,10123,24.76659,46.70796,58.4,674,80,thestreetef
173849,10123,24.76659,46.70796,58.4,674,80,thestreetf
173850,10123,24.76666,46.70811,58.6,674,80,thestreetef
173850,10123,24.76666,46.70811,58.6,674,80,thestreetf
173851,10123,24.76672,46.70825,58.8,674,80,thestreetef
173851,10123,24.76672,46.70825,58.8,674,80,thestreetf
173852,10123,24.76678,46.7084,58.1,674,80,thestreetef
173852,10123,24.76678,46.7084,58.1,674,80,thestreetf
173853,10123,24.76684,46.70855,58.8,673,80,thestreetef
173853,10123,24.76684,46.70855,58.8,673,80,thestreetf
173854,10123,24.7669,46.7087,59.2,673,80,thestreetef
173854,10123,24.7669,46.7087,59.2,673,80,thestreetf
173855,10123,24.76697,46.70884,58.3,673,80,thestreetef
173855,10123,24.76697,46.70884,58.3,673,80,thestreetf
173856,10123,24.76703,46.70899,58.9,673,80,thestreetef
173856,10123,24.76703,46.70899,58.9,673,80,thestreetf
173857,10123,24.7671,46.70913,58.7,673,80,thestreetef
173857,10123,24.7671,46.70913,58.7,673,80,thestreetf
173858,10123,24.76716,46.70927,58.6,673,80,thestreetef
173858,10123,24.76716,46.70927,58.6,673,80,thestreetf
173859,10123,24.76722,46.70942,59.1,674,80,thestreetef
173859,10123,24.76722,46.70942,59.1,674,80,thestreetf
173900,10123,24.76729,46.70956,58.9,673,80,thestreetef
173900,10123,24.76729,46.70956,58.9,673,80,thestreetf
173901,10123,24.76736,46.7097,58.9,673,80,thestreetef
173901,10123,24.76736,46.7097,58.9,673,80,thestreetf
173902,10123,24.76742,46.70985,59,673,80,thestreetef
173902,10123,24.76742,46.70985,59,673,80,thestreetf
173903,10123,24.76748,46.70999,59.2,673,80,thestreetef
173903,10123,24.76748,46.70999,59.2,673,80,thestreetf
173904,10123,24.76754,46.71014,59.5,673,80,thestreetef
173904,10123,24.76754,46.71014,59.5,673,80,thestreetf
173905,10123,24.7676,46.71029,59.4,673,80,thestreetef
173905,10123,24.7676,46.71029,59.4,673,80,thestreetf
173906,10123,24.76766,46.71043,59.5,672,80,thestreetef
173906,10123,24.76766,46.71043,59.5,672,80,thestreetf
173907,10123,24.76772,46.71058,59.2,672,80,thestreetef
173907,10123,24.76772,46.71058,59.2,672,80,thestreetf
173908,10123,24.76778,46.71073,59.2,672,80,thestreetef
173908,10123,24.76778,46.71073,59.2,672,80,thestreetf
173909,10123,24.76785,46.71088,59.5,670,80,thestreetef
173909,10123,24.76785,46.71088,59.5,670,80,thestreetf
173910,10123,24.76791,46.71103,59.5,670,80,thestreetef
173910,10123,24.76791,46.71103,59.5,670,80,thestreetf
173911,10123,24.76798,46.71119,59.5,669,80,thestreetef
173911,10123,24.76798,46.71119,59.5,669,80,thestreetf
173912,10123,24.76804,46.71134,59.6,667,80,thestreetef
173912,10123,24.76804,46.71134,59.6,667,80,thestreetf
173913,10123,24.76811,46.71149,59.6,667,80,thestreetef
173913,10123,24.76811,46.71149,59.6,667,80,thestreetf
173914,10123,24.76817,46.71164,59.7,667,80,thestreetef
173914,10123,24.76817,46.71164,59.7,667,80,thestreetf
173915,10123,24.76823,46.71178,59.5,666,80,thestreetef
173915,10123,24.76823,46.71178,59.5,666,80,thestreetf
173916,10123,24.76829,46.71194,59.4,666,80,thestreetef
173916,10123,24.76829,46.71194,59.4,666,80,thestreetf
173917,10123,24.76835,46.71208,59.2,666,80,thestreetef
173917,10123,24.76835,46.71208,59.2,666,80,thestreetf
173918,10123,24.76841,46.71223,58.5,665,80,thestreetef
173918,10123,24.76841,46.71223,58.5,665,80,thestreetf
173919,10123,24.76848,46.71237,58.4,665,80,thestreetef
173919,10123,24.76848,46.71237,58.4,665,80,thestreetf
173920,10123,24.76854,46.71252,58.3,665,80,thestreetef
173920,10123,24.76854,46.71252,58.3,665,80,thestreetf
173921,10123,24.7686,46.71266,57.2,665,80,thestreetef
173921,10123,24.7686,46.71266,57.2,665,80,thestreetf
173921,10123,24.7686,46.71266,57.2,665,80,thestreetef
173921,10123,24.7686,46.71266,57.2,665,80,thestreetf
173923,10123,24.76871,46.71295,57.6,665,80,thestreetef
173923,10123,24.76871,46.71295,57.6,665,80,thestreetf
173924,10123,24.76878,46.71309,57.9,665,80,thestreetef
173924,10123,24.76878,46.71309,57.9,665,80,thestreetf
173925,10123,24.76883,46.71325,58,666,80,thestreetef
173925,10123,24.76883,46.71325,58,666,80,thestreetf
173926,10123,24.76889,46.71342,58,666,80,thestreetef
173926,10123,24.76889,46.71342,58,666,80,thestreetf
173927,10123,24.76896,46.71357,57.6,667,80,thestreetef
173927,10123,24.76896,46.71357,57.6,667,80,thestreetf
173928,10123,24.76902,46.71371,57.9,668,80,thestreetef
173928,10123,24.76902,46.71371,57.9,668,80,thestreetf
173929,10123,24.76908,46.71384,58.3,668,80,thestreetef
173929,10123,24.76908,46.71384,58.3,668,80,thestreetf
173930,10123,24.76913,46.71399,57.6,668,80,thestreetef
173930,10123,24.76913,46.71399,57.6,668,80,thestreetf
173931,10123,24.7692,46.71414,58.1,669,80,thestreetef
173932,10123,24.76927,46.71429,58.1,669,80,thestreetf
173932,10123,24.76927,46.71429,58.1,669,80,thestreetef
173933,10123,24.76933,46.71443,58.8,671,80,thestreetf
173933,10123,24.76933,46.71443,58.8,671,80,thestreetef
173934,10123,24.76939,46.71457,58.5,671,80,thestreetf
173934,10123,24.76939,46.71457,58.5,671,80,thestreetef
173935,10123,24.76946,46.71472,59.1,671,80,thestreetf
173935,10123,24.76946,46.71472,59.1,671,80,thestreetef
173936,10123,24.76952,46.71487,59.2,671,80,thestreetf
173936,10123,24.76952,46.71487,59.2,671,80,thestreetef
173937,10123,24.76957,46.71503,59.3,671,80,thestreetf
173937,10123,24.76957,46.71503,59.3,671,80,thestreetef
173938,10123,24.76964,46.71518,59.2,671,80,thestreetf
173938,10123,24.76964,46.71518,59.2,671,80,thestreetef
173939,10123,24.76969,46.71532,58.8,671,80,thestreetf
173939,10123,24.76969,46.71532,58.8,671,80,thestreetef
173940,10123,24.76974,46.71547,59.4,671,80,thestreetf
173940,10123,24.76974,46.71547,59.4,671,80,thestreetef
173941,10123,24.7698,46.71562,59.8,671,80,thestreetf
173941,10123,24.7698,46.71562,59.8,671,80,thestreetef
173942,10123,24.76985,46.71578,59.8,671,80,thestreetf
173942,10123,24.76985,46.71578,59.8,671,80,thestreetef
173943,10123,24.76991,46.71593,59.9,671,80,thestreetf
173943,10123,24.76991,46.71593,59.9,671,80,thestreetef
173944,10123,24.76997,46.71608,59.5,670,80,thestreetf
173944,10123,24.76997,46.71608,59.5,670,80,thestreetef
173945,10123,24.77003,46.71623,59.2,669,80,thestreetf
173945,10123,24.77003,46.71623,59.2,669,80,thestreetef
173946,10123,24.77009,46.71637,59.1,669,80,thestreetf
173946,10123,24.77009,46.71637,59.1,669,80,thestreetef
173947,10123,24.77015,46.71652,59.5,668,80,thestreetf
173947,10123,24.77015,46.71652,59.5,668,80,thestreetef
173948,10123,24.77021,46.71668,59.8,668,80,thestreetf
173948,10123,24.77021,46.71668,59.8,668,80,thestreetef
173949,10123,24.77027,46.71682,59.3,667,80,thestreetf
173949,10123,24.77027,46.71682,59.3,667,80,thestreetef
173950,10123,24.77032,46.71697,59,667,80,thestreetf
173950,10123,24.77032,46.71697,59,667,80,thestreetef
173951,10123,24.77038,46.71712,58.9,667,80,thestreetf
173951,10123,24.77038,46.71712,58.9,667,80,thestreetef
173952,10123,24.77044,46.71726,59,666,80,thestreetf
173952,10123,24.77044,46.71726,59,666,80,thestreetef
173953,10123,24.77049,46.71741,59.1,666,80,thestreetf
173953,10123,24.77049,46.71741,59.1,666,80,thestreetef
173954,10123,24.77055,46.71755,59.2,666,80,thestreetf
173954,10123,24.77055,46.71755,59.2,666,80,thestreetef
173955,10123,24.77062,46.7177,58.3,666,80,thestreetf
173955,10123,24.77062,46.7177,58.3,666,80,thestreetef
173956,10123,24.77067,46.71784,56.2,665,80,thestreetf
173956,10123,24.77067,46.71784,56.2,665,80,thestreetef
173957,10123,24.77073,46.71798,53.9,664,80,thestreetf
173957,10123,24.77073,46.71798,53.9,664,80,thestreetef
173958,10123,24.77078,46.71811,52.5,664,80,thestreetf
173958,10123,24.77078,46.71811,52.5,664,80,thestreetef
173959,10123,24.77083,46.71824,51,664,80,thestreetf
173959,10123,24.77083,46.71824,51,664,80,thestreetef
174000,10123,24.77088,46.71837,49.6,664,80,thestreetf
174000,10123,24.77088,46.71837,49.6,664,80,thestreetef
174001,10123,24.77094,46.7185,49.2,663,80,thestreetf
174001,10123,24.77094,46.7185,49.2,663,80,thestreetef
174002,10123,24.77098,46.71862,48.7,662,80,thestreetf
174002,10123,24.77098,46.71862,48.7,662,80,thestreetef
174003,10123,24.77103,46.71875,48.4,662,80,thestreetf
174003,10123,24.77103,46.71875,48.4,662,80,thestreetef
174004,10123,24.77108,46.71887,48.3,662,80,thestreetf
174004,10123,24.77108,46.71887,48.3,662,80,thestreetef
174005,10123,24.77113,46.71899,47.2,663,80,thestreetf
174005,10123,24.77113,46.71899,47.2,663,80,thestreetef
174006,10123,24.77117,46.7191,44.2,663,80,thestreetf
174006,10123,24.77117,46.7191,44.2,663,80,thestreetef
174007,10123,24.77122,46.7192,42.1,663,80,thestreetf
174007,10123,24.77122,46.7192,42.1,663,80,thestreetef
174008,10123,24.77126,46.71931,44.1,663,80,thestreetf
174008,10123,24.77126,46.71931,44.1,663,80,thestreetef
174009,10123,24.77131,46.71942,47.1,662,80,thestreetf
174009,10123,24.77131,46.71942,47.1,662,80,thestreetef
174010,10123,24.77136,46.71954,47.6,663,80,thestreetf
174010,10123,24.77136,46.71954,47.6,663,80,thestreetef
174011,10123,24.77141,46.71965,46.6,663,80,thestreetf
174011,10123,24.77141,46.71965,46.6,663,80,thestreetef
174012,10123,24.77147,46.71977,46.6,663,80,thestreetf
174012,10123,24.77147,46.71977,46.6,663,80,thestreetef
174013,10123,24.77152,46.71989,50.8,661,80,thestreetf
174013,10123,24.77152,46.71989,50.8,661,80,thestreetef
174014,10123,24.77157,46.72002,51.7,660,80,thestreetf
174014,10123,24.77157,46.72002,51.7,660,80,thestreetef
174015,10123,24.77162,46.72015,54.7,660,80,thestreetf
174015,10123,24.77162,46.72015,54.7,660,80,thestreetef
174016,10123,24.77168,46.72029,56.5,660,80,thestreetf
174016,10123,24.77168,46.72029,56.5,660,80,thestreetef
174017,10123,24.77174,46.72043,58,660,80,thestreetf
174017,10123,24.77174,46.72043,58,660,80,thestreetef
174018,10123,24.77181,46.72058,58.8,659,80,thestreetf
174018,10123,24.77181,46.72058,58.8,659,80,thestreetef
174019,10123,24.77187,46.72073,60.7,659,80,thestreetf
174019,10123,24.77187,46.72073,60.7,659,80,thestreetef
174020,10123,24.77193,46.72088,58.5,658,80,thestreetf
174020,10123,24.77193,46.72088,58.5,658,80,thestreetef
174021,10123,24.772,46.72103,59.2,658,80,thestreetf
174021,10123,24.772,46.72103,59.2,658,80,thestreetef
174022,10123,24.77206,46.72117,58,657,80,thestreetf
174022,10123,24.77206,46.72117,58,657,80,thestreetef
174023,10123,24.77211,46.72131,57.8,656,80,thestreetf
174023,10123,24.77211,46.72131,57.8,656,80,thestreetef
174024,10123,24.77217,46.72145,56.8,656,80,thestreetf
174024,10123,24.77217,46.72145,56.8,656,80,thestreetef
174025,10123,24.77223,46.72159,56.2,656,80,thestreetf
174025,10123,24.77223,46.72159,56.2,656,80,thestreetef
174026,10123,24.7723,46.72173,55.5,656,80,thestreetf
174026,10123,24.7723,46.72173,55.5,656,80,thestreetef
174027,10123,24.77236,46.72187,54.7,657,80,thestreetf
174027,10123,24.77236,46.72187,54.7,657,80,thestreetef
174028,10123,24.77241,46.722,54.2,656,80,thestreetf
174028,10123,24.77241,46.722,54.2,656,80,thestreetef
174029,10123,24.77248,46.72213,53.4,657,80,thestreetf
174029,10123,24.77248,46.72213,53.4,657,80,thestreetef
174030,10123,24.77253,46.72226,52.4,657,80,thestreetf
174030,10123,24.77253,46.72226,52.4,657,80,thestreetef
174031,10123,24.77259,46.72238,51.8,657,80,thestreetf
174031,10123,24.77259,46.72238,51.8,657,80,thestreetef
174032,10123,24.77264,46.72251,51.7,658,80,thestreetf
174032,10123,24.77264,46.72251,51.7,658,80,thestreetef
174033,10123,24.7727,46.72265,50.6,658,80,thestreetf
174033,10123,24.7727,46.72265,50.6,658,80,thestreetef
174034,10123,24.77275,46.72278,50.1,659,80,thestreetf
174034,10123,24.77275,46.72278,50.1,659,80,thestreetef
174035,10123,24.7728,46.7229,49.1,659,80,thestreetf
174035,10123,24.7728,46.7229,49.1,659,80,thestreetef
174036,10123,24.77285,46.72301,48.2,658,80,thestreetf
174036,10123,24.77285,46.72301,48.2,658,80,thestreetef
174037,10123,24.7729,46.72313,46.1,658,80,thestreetf
174037,10123,24.7729,46.72313,46.1,658,80,thestreetef
174038,10123,24.77295,46.72324,42.6,656,80,thestreetf
174038,10123,24.77295,46.72324,42.6,656,80,thestreetef
174039,10123,24.77299,46.72335,39,656,80,thestreetf
174039,10123,24.77299,46.72335,39,656,80,thestreetef
174040,10123,24.77303,46.72344,35.1,657,80,thestreetf
174040,10123,24.77303,46.72344,35.1,657,80,thestreetef
174041,10123,24.77306,46.72353,31.1,656,80,thestreetf
174041,10123,24.77306,46.72353,31.1,656,80,thestreetef
174042,10123,24.77311,46.72359,27,656,80,thestreetf
174042,10123,24.77311,46.72359,27,656,80,thestreetef
174043,10123,24.77316,46.72363,24.3,656,80,thestreetf
174043,10123,24.77316,46.72363,24.3,656,80,thestreetef
174044,10123,24.77321,46.72366,22.5,656,80,thestreetf
174044,10123,24.77321,46.72366,22.5,656,80,thestreetef
174045,10123,24.77327,46.72367,23.2,655,80,thestreetf
174045,10123,24.77327,46.72367,23.2,655,80,thestreetef
174046,10123,24.77332,46.72365,23.6,655,80,thestreetf
174046,10123,24.77332,46.72365,23.6,655,80,thestreetef
174047,10123,24.77337,46.72362,23.5,655,80,thestreetf
174047,10123,24.77337,46.72362,23.5,655,80,thestreetef
174048,10123,24.7734,46.72357,23.5,654,80,thestreetf
174048,10123,24.7734,46.72357,23.5,654,80,thestreetef
174049,10123,24.7734,46.72349,24.6,654,80,thestreetf
174049,10123,24.7734,46.72349,24.6,654,80,thestreetef
174050,10123,24.77339,46.72343,25.7,653,80,thestreetf
174050,10123,24.77339,46.72343,25.7,653,80,thestreetef
174051,10123,24.77338,46.72335,27,653,80,thestreetf
174051,10123,24.77338,46.72335,27,653,80,thestreetef
174052,10123,24.77335,46.72328,28.9,654,80,thestreetf
174052,10123,24.77335,46.72328,28.9,654,80,thestreetef
174053,10123,24.77333,46.72321,27.7,654,80,thestreetf
174053,10123,24.77333,46.72321,27.7,654,80,thestreetef
174054,10123,24.7733,46.72314,26.8,654,80,thestreetf
174054,10123,24.7733,46.72314,26.8,654,80,thestreetef
174055,10123,24.77329,46.72307,26.1,653,80,thestreetf
174055,10123,24.77329,46.72307,26.1,653,80,thestreetef
174056,10123,24.77326,46.723,27.3,654,80,thestreetf
174056,10123,24.77326,46.723,27.3,654,80,thestreetef
174057,10123,24.77324,46.72292,29.7,655,80,thestreetf
174057,10123,24.77324,46.72292,29.7,655,80,thestreetef
174058,10123,24.77323,46.72284,30.5,655,80,thestreetf
174058,10123,24.77323,46.72284,30.5,655,80,thestreetef
174059,10123,24.77323,46.72276,29,655,80,thestreetf
174059,10123,24.77323,46.72276,29,655,80,thestreetef
174100,10123,24.77324,46.72269,28.3,654,80,thestreetf
174100,10123,24.77324,46.72269,28.3,654,80,thestreetef
174101,10123,24.77327,46.72262,26.3,654,80,thestreetf
174101,10123,24.77327,46.72262,26.3,654,80,thestreetef
174102,10123,24.77331,46.72257,26.2,653,80,thestreetf
174102,10123,24.77331,46.72257,26.2,653,80,thestreetef
174103,10123,24.77336,46.72253,28.5,653,80,thestreetf
174103,10123,24.77336,46.72253,28.5,653,80,thestreetef
174104,10123,24.77342,46.72249,28.5,653,80,thestreetf
174104,10123,24.77342,46.72249,28.5,653,80,thestreetef
174105,10123,24.7735,46.72245,31.9,653,80,thestreetf
174105,10123,24.7735,46.72245,31.9,653,80,thestreetef
174106,10123,24.77357,46.72241,33.6,653,80,thestreetf
174106,10123,24.77357,46.72241,33.6,653,80,thestreetef
174107,10123,24.77366,46.72237,35.5,653,80,thestreetf
174107,10123,24.77366,46.72237,35.5,653,80,thestreetef
174108,10123,24.77374,46.72233,38,653,80,thestreetf
174108,10123,24.77374,46.72233,38,653,80,thestreetef
174109,10123,24.77383,46.72229,39.6,653,80,thestreetf
174109,10123,24.77383,46.72229,39.6,653,80,thestreetef
174110,10123,24.77393,46.72224,42.1,652,80,thestreetf
174110,10123,24.77393,46.72224,42.1,652,80,thestreetef
174111,10123,24.77403,46.7222,43.6,652,80,thestreetf
174111,10123,24.77403,46.7222,43.6,652,80,thestreetef
174112,10123,24.77413,46.72214,44.6,652,80,thestreetf
