Time,Date,lat,lng,Speed,Altitude,Lux_left,Lux_center,Lux_right,street
153117,40123.0,24.73715,46.63732,28.0,646.0,0.0,0.0,0.0,2351
153118,40123.0,24.73713,46.63726,24.2,647.0,0.0,0.0,0.0,2351
153118,40123.0,24.73713,46.63726,24.2,647.0,0.0,0.0,0.0,2352
153119,40123.0,24.73711,46.63721,24.4,646.0,1.0,1.0,1.0,2352
153119,40123.0,24.73711,46.63721,24.4,646.0,1.0,1.0,1.0,2353
153120,40123.0,24.73708,46.63714,26.9,645.0,0.0,1.0,1.0,2353
153120,40123.0,24.73708,46.63714,26.9,645.0,0.0,1.0,1.0,2354
153121,40123.0,24.73705,46.63708,28.7,645.0,0.0,1.0,1.0,2354
153121,40123.0,24.73705,46.63708,28.7,645.0,0.0,1.0,1.0,2355
153122,40123.0,24.73701,46.637,31.0,645.0,0.0,1.0,1.0,2355
153122,40123.0,24.73701,46.637,31.0,645.0,0.0,1.0,1.0,2356
153123,40123.0,24.73697,46.63692,30.0,645.0,0.0,0.0,0.0,2356
153123,40123.0,24.73697,46.63692,30.0,645.0,0.0,0.0,0.0,2357
153124,40123.0,24.73695,46.63684,28.8,646.0,1.0,0.0,0.0,2357
153124,40123.0,24.73695,46.63684,28.8,646.0,1.0,0.0,0.0,2358
153125,40123.0,24.73692,46.63677,27.5,646.0,0.0,1.0,1.0,2358
153125,40123.0,24.73692,46.63677,27.5,646.0,0.0,1.0,1.0,2359
153126,40123.0,24.73689,46.63671,21.9,646.0,1.0,1.0,1.0,2359
153126,40123.0,24.73689,46.63671,21.9,646.0,1.0,1.0,1.0,2360
153127,40123.0,24.73687,46.63667,16.8,646.0,1.0,1.0,1.0,2360
153127,40123.0,24.73687,46.63667,16.8,646.0,1.0,1.0,1.0,2361
153128,40123.0,24.73685,46.63664,11.2,645.0,1.0,1.0,1.0,2361
153128,40123.0,24.73685,46.63664,11.2,645.0,1.0,1.0,1.0,2362
153129,40123.0,24.73684,46.63663,4.6,645.0,1.0,1.0,1.0,2362
153129,40123.0,24.73684,46.63663,4.6,645.0,1.0,1.0,1.0,2363
153130,40123.0,24.73684,46.63662,1.3,645.0,1.0,1.0,1.0,2363
153130,40123.0,24.73684,46.63662,1.3,645.0,1.0,1.0,1.0,2364
153131,40123.0,24.73684,46.63661,0.0,644.0,1.0,1.0,1.0,2364
153131,40123.0,24.73684,46.63661,0.0,644.0,1.0,1.0,1.0,2365
153132,40123.0,24.73684,46.63661,0.0,644.0,1.0,1.0,1.0,2365
153132,40123.0,24.73684,46.63661,0.0,644.0,1.0,1.0,1.0,2366
153133,40123.0,24.73684,46.6366,3.4,645.0,1.0,1.0,1.0,2366
153133,40123.0,24.73684,46.6366,3.4,645.0,1.0,1.0,1.0,2367
153134,40123.0,24.73683,46.6366,3.3,644.0,1.0,1.0,1.0,2367
153134,40123.0,24.73683,46.6366,3.3,644.0,1.0,1.0,1.0,2368
153135,40123.0,24.73683,46.6366,0.0,645.0,1.0,1.0,1.0,2368
153135,40123.0,24.73683,46.6366,0.0,645.0,1.0,1.0,1.0,2369
153136,40123.0,24.73683,46.6366,0.0,645.0,1.0,1.0,1.0,2369
153136,40123.0,24.73683,46.6366,0.0,645.0,1.0,1.0,1.0,2370
153137,40123.0,24.73683,46.6366,0.0,645.0,1.0,1.0,1.0,2370
153137,40123.0,24.73683,46.6366,0.0,645.0,1.0,1.0,1.0,2371
153138,40123.0,24.73683,46.63659,0.0,645.0,1.0,1.0,1.0,2371
153138,40123.0,24.73683,46.63659,0.0,645.0,1.0,1.0,1.0,2372
153139,40123.0,24.73683,46.63659,0.0,645.0,1.0,1.0,1.0,2372
153139,40123.0,24.73683,46.63659,0.0,645.0,1.0,1.0,1.0,2373
153140,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2373
153140,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2374
153141,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2374
153141,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2375
153142,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2375
153142,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2376
153143,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2376
153143,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2377
153144,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2377
153144,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2378
153145,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2378
153145,40123.0,24.73683,46.63659,0.0,646.0,1.0,1.0,1.0,2379
153146,40123.0,24.73683,46.63659,2.6,645.0,1.0,1.0,1.0,2379
153146,40123.0,24.73683,46.63659,2.6,645.0,1.0,1.0,1.0,2380
153147,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2380
153147,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2381
153148,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2381
153148,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2382
153149,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2382
153149,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2383
153150,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2383
153150,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2384
153151,40123.0,24.73681,46.63659,0.0,645.0,1.0,1.0,1.0,2384
153151,40123.0,24.73681,46.63659,0.0,645.0,1.0,1.0,1.0,2385
153152,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2385
153152,40123.0,24.73682,46.63659,0.0,645.0,1.0,1.0,1.0,2386
153153,40123.0,24.73681,46.63659,0.0,645.0,1.0,1.0,1.0,2386
153153,40123.0,24.73681,46.63659,0.0,645.0,1.0,1.0,1.0,2387
153154,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2387
153154,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2388
153155,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2388
153155,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2389
153156,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2389
153156,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2390
153157,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2390
153157,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2391
153158,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2391
153158,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2392
153159,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2392
153159,40123.0,24.73681,46.63659,0.0,644.0,1.0,1.0,1.0,2393
153200,40123.0,24.73681,46.63659,0.0,644.0,0.0,1.0,1.0,2393
153200,40123.0,24.73681,46.63659,0.0,644.0,0.0,1.0,1.0,2394
153201,40123.0,24.73681,46.63659,0.0,644.0,0.0,1.0,1.0,2394
153201,40123.0,24.73681,46.63659,0.0,644.0,0.0,1.0,1.0,2395
153202,40123.0,24.7368,46.63658,2.6,645.0,0.0,1.0,1.0,2395
153202,40123.0,24.7368,46.63658,2.6,645.0,0.0,1.0,1.0,2396
153203,40123.0,24.7368,46.63658,3.3,645.0,1.0,1.0,1.0,2396
153203,40123.0,24.7368,46.63658,3.3,645.0,1.0,1.0,1.0,2397
153204,40123.0,24.7368,46.63657,1.9,645.0,1.0,1.0,1.0,2397
153204,40123.0,24.7368,46.63657,1.9,645.0,1.0,1.0,1.0,2398
153205,40123.0,24.7368,46.63656,0.0,645.0,1.0,1.0,1.0,2398
153205,40123.0,24.7368,46.63656,0.0,645.0,1.0,1.0,1.0,2399
153206,40123.0,24.7368,46.63656,0.0,645.0,1.0,1.0,1.0,2399
153206,40123.0,24.7368,46.63656,0.0,645.0,1.0,1.0,1.0,2400
153207,40123.0,24.7368,46.63656,2.5,645.0,1.0,1.0,1.0,2400
153207,40123.0,24.7368,46.63656,2.5,645.0,1.0,1.0,1.0,2401
153208,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2401
153208,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2402
153209,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2402
153209,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2403
153210,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2403
153210,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2404
153211,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2404
153211,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2405
153212,40123.0,24.7368,46.63655,0.0,645.0,1.0,1.0,1.0,2405
153212,40123.0,24.7368,46.63655,0.0,645.0,1.0,1.0,1.0,2406
153213,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2406
153213,40123.0,24.7368,46.63655,0.0,646.0,1.0,1.0,1.0,2407
153214,40123.0,24.7368,46.63655,0.0,645.0,1.0,1.0,1.0,2407
153214,40123.0,24.7368,46.63655,0.0,645.0,1.0,1.0,1.0,2408
153215,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2408
153215,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2409
153216,40123.0,24.7368,46.63654,0.0,646.0,1.0,1.0,1.0,2409
153216,40123.0,24.7368,46.63654,0.0,646.0,1.0,1.0,1.0,2410
153217,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2410
153217,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2411
153218,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2411
153218,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2412
153219,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2412
153219,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2413
153220,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2413
153220,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2414
153221,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2414
153221,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2415
153222,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2415
153222,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2416
153223,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2416
153223,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2417
153224,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2417
153224,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2418
153225,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2418
153225,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2419
153226,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2419
153226,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2420
153227,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2420
153227,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2421
153228,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2421
153228,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2422
153229,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2422
153229,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2423
153230,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2423
153230,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2424
153231,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2424
153231,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2425
153232,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2425
153232,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2426
153233,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2426
153233,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2427
153234,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2427
153234,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2428
153235,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2428
153235,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2429
153236,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2429
153236,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2430
153237,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2430
153237,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2431
153238,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2431
153238,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2432
153239,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2432
153239,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2433
153240,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2433
153240,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2434
153241,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2434
153241,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2435
153242,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2435
153242,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2436
153243,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2436
153243,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2437
153244,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2437
153244,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2438
153245,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2438
153245,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2439
153246,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2439
153246,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2440
153247,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2440
153247,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2441
153248,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2441
153248,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2442
153249,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2442
153249,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2443
153250,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2443
153250,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2444
153251,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2444
153251,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2445
153252,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2445
153252,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2446
153253,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2446
153253,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2447
153254,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2447
153254,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2448
153255,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2448
153255,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2449
153256,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2449
153256,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2450
153257,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2450
153257,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2451
153258,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2451
153258,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2452
153259,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2452
153259,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2453
153300,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2453
153300,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2454
153301,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2454
153301,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2455
153302,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2455
153302,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2456
153303,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2456
153303,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2457
153304,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2457
153304,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2458
153305,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2458
153305,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2459
153306,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2459
153306,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2460
153307,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2460
153307,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2461
153308,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2461
153308,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2462
153309,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2462
153309,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2463
153310,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2463
153310,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2464
153311,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2464
153311,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2465
153312,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2465
153312,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2466
153313,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2466
153313,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2467
153314,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2467
153314,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2468
153315,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2468
153315,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2469
153316,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2469
153316,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2470
153317,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2470
153317,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2471
153318,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2471
153318,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2472
153319,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2472
153319,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2473
153320,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2473
153320,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2474
153321,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2474
153321,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2475
153322,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2475
153322,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2476
153323,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2476
153323,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2477
153324,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2477
153324,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2478
153325,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2478
153325,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2479
153326,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2479
153326,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2480
153327,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2480
153327,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2481
153328,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2481
153328,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2482
153329,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2482
153329,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2483
153330,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2483
153330,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2484
153331,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2484
153331,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2485
153332,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2485
153332,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2486
153333,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2486
153333,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2487
153334,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2487
153334,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2488
153335,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2488
153335,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2489
153336,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2489
153336,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2490
153337,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2490
153337,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2491
153338,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2491
153338,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2492
153339,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2492
153339,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2493
153340,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2493
153340,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2494
153341,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2494
153341,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2495
153342,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2495
153342,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2496
153343,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2496
153343,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2497
153344,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2497
153344,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2498
153345,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2498
153345,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2499
153346,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2499
153346,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2500
153347,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2500
153347,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2501
153348,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2501
153348,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2502
153349,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2502
153349,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2503
153350,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2503
153350,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2504
153351,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2504
153351,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2505
153352,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2505
153352,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2506
153353,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2506
153353,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2507
153354,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2507
153354,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2508
153355,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2508
153355,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2509
153356,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2509
153356,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2510
153357,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2510
153357,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2511
153358,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2511
153358,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2512
153359,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2512
153359,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2513
153400,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2513
153400,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2514
153401,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2514
153401,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2515
153402,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2515
153402,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2516
153403,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2516
153403,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2517
153404,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2517
153404,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2518
153405,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2518
153405,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2519
153406,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2519
153406,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2520
153407,40123.0,24.7368,46.63654,0.0,645.0,1.0,1.0,1.0,2520
